GPUS,CONFIG,ID,DIRECTION,NAME,CYCLE
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8148,forward,fusion_253,197137
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8149,forward,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn,2547974
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8150,forward,fusion_251,869846
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8151,forward,fusion_250,1585660
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8152,forward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nn,2455441
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8153,forward,fusion_311,370405
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8154,forward,fusion_247,580718
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8155,forward,fusion_245,408031
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8156,forward,turing_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn,581266
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8157,forward,turing_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn,587893
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8158,forward,turing_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn,590097
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8159,forward,fusion_243,233069
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8160,forward,fusion_313,336667
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8161,forward,fusion_170,233398
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8162,forward,fusion_314,232560
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8163,forward,fusion_174,335486
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8164,forward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,1268912
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8165,forward,fusion_241,1497864
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8166,forward,reduce_49,1241657
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8167,forward,fusion_240,1536537
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8168,forward,fusion_239,2259389
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8169,forward,reduce_50,1925529
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8170,forward,fusion_237,2852181
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8171,forward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,1898490
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8172,forward,fusion_235,222938
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8173,forward,turing_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn,581992
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8174,forward,fusion_233,492881
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8175,forward,fusion_230,119426
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8176,forward,fusion_227,197485
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8177,forward,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn,2553944
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8178,forward,fusion_225,872138
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8179,forward,fusion_224,1549856
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8180,forward,turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_nn,2445268
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8181,forward,fusion_315,383799
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8182,forward,fusion_221,581181
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8183,forward,fusion_197,15123
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8184,forward,turing_fp16_s884gemm_fp16_64x64_ldg8_f2f_nn,63553
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8185,forward,tanh_831,13455
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8186,forward,turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn,107081
