GPUS,CONFIG,ID,DIRECTION,NAME,CYCLE
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8240,backward,dxFC,653661
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8241,backward,Fusion,232507
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8242,backward,Fusion,334515
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8243,backward,GEMM,1372611
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8244,backward,Fusion,357040
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8245,backward,GEMM,936768
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8246,backward,Fusion,348122
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8247,backward,dxFC,617618
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8248,backward,Fusion,181368
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8249,backward,dwFC,700750
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8250,backward,Fusion,760985
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8251,backward,dwFC,4563680
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8252,backward,GEMM,1278445
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8253,backward,Fusion(Dropout+Softmax),5618537
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8254,backward,others,1911370
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8255,backward,Fusion(Dropout+Softmax),4530788
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8256,backward,GEMM,1868543
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8257,backward,dwFC,1294711
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8258,backward,Fusion,512147
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8259,backward,GEMM,938600
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8260,backward,Fusion,220191
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8261,backward,dxFC,626610
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8262,backward,Fusion,221598
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8263,backward,dxFC,636808
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8229,backward,Fusion(LN+Dropout),535381
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8230,backward,Fusion(Loss),288643
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8231,backward,Fusion(LN+Dropout),509851
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8232,backward,Fusion,186954
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8233,backward,dwFC,2578554
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8234,backward,dxFC,4680417
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8235,backward,Fusion(Dropout+Gelu),2027035
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8236,backward,dxFC,3129983
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8237,backward,Fusion(LN),886797
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8238,backward,Fusion(LN+Dropout),532419
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8239,backward,Fusion(LN+Dropout),1179616
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8240,backward,dxFC,653661
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8241,backward,Fusion,232507
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8242,backward,Fusion,334515
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8243,backward,GEMM,1372611
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8244,backward,Fusion,357040
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8245,backward,GEMM,936768
GPU_1_Buffer_1,V100_downscaled_HBM2_PCI6x1_write_prio_debug,8246,backward,Fusion,348122
